Date,Mkt,Series,Sector,Symbol,NameOfTheSecurityInNse,PrevClose,OpenPrice,HighPrice,LowPrice,ClosePrice,TradeValue,TradeQty,IndSec,CoprInd,Trades,52W_High,52W_Low
2015-01-12,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1238.2,1234.3,1237.8,1217,1233,550588298.7,448842,Y, ,32588,1433.7,846.6
2015-01-12,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3468.2,3470,3483.65,3445.15,3462.9,529179759.9,152803,Y, ,6208,3509.55,1540.4
2015-01-12,N,EQ,Metals,NMDC,NMDC LTD.,135.35,136.9,136.95,133.5,133.7,245760258.7,1828268,Y, ,20570,196,123.1
2015-01-12,N,EQ,Power,NTPC,NTPC LTD,140.25,141,141.4,138.5,140,372476936.1,2658780,Y, ,25331,168.9,110.65
2015-01-12,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,351,352.05,352.4,344.45,347.7,732019535.3,2105033,Y, ,26887,471.85,264.15
2015-01-12,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,206.6,206.5,211.95,204.8,208.95,748928248.1,3567207,Y, ,30778,1135.1,199.6
2015-01-12,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,138.45,137.6,139.2,135.5,136.5,281509284.5,2059299,Y, ,9646,150.9,93.25
2015-01-12,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,860.3,860.5,861,841.6,850.3,1956661982,2308716,Y, ,59103,1145.25,793.1
2015-01-12,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,303.2,304.15,307.8,301.1,307.1,2610906355,8536142,Y, ,71620,2979,287
2015-01-12,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,207.8,207.05,208,204.25,206.25,543615357.4,2641823,Y, ,25474,318.3,168.85
2015-01-12,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,830.05,832.45,837.25,830.1,835.3,991910560.7,1188646,Y, ,34480,932.5,552.55
2015-01-12,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,522.3,518.5,524.7,511.25,522.3,1313463756,2533395,Y, ,46938,550.7,332.1
2015-01-12,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,79.8,79.65,80.55,79.1,80.3,92132508.85,1152593,Y, ,6254,115.6,71.4
2015-01-12,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,399.65,399.5,399.5,393,396.75,1065614960,2690982,Y, ,39164,579.9,332
2015-01-12,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2512.3,2517,2528,2480.25,2509.7,1993265997,798003,Y, ,58810,2839.7,1999.5
2015-01-12,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2680.35,2697,2759,2685,2754,2368223888,864263,Y, ,52434,2759,1676.35
2015-01-12,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2729.35,2727.7,2735,2690,2700.3,400565928.5,148064,Y, ,17976,2872,1634
2015-01-12,N,EQ,InfoTech,WIPRO,WIPRO LTD,553.5,550,559,547.7,556.05,457819168.3,829086,Y, ,44506,621.9,474.7
2015-01-12,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,360.8,360.7,362.9,354.05,360.9,593376512.1,1646430,Y, ,32525,402.4,254.15
2015-01-13,N,EQ,Cement,ACC,ACC LIMITED,1404.6,1411.4,1457.9,1405.25,1441.7,635763259.6,442218,Y, ,22927,1564.65,970.15
2015-01-13,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,228,228,232.75,226.2,230.1,483864884.1,2105508,Y, ,27888,243.8,150.1
2015-01-13,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,807.75,813,842.45,812.1,833.85,3204086706,3835281,Y, ,66941,842.45,460.2
2015-01-13,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,501.55,504,511.7,500.3,504.5,2062462511,4069260,Y, ,64523,2043.05,369.05
2015-01-13,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2334,2340,2355.15,2313.8,2324.1,377061245.6,161658,Y, ,10780,2695,1793.2
2015-01-13,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1080,1085,1100.8,1075,1081.6,818032231.4,751110,Y, ,22661,1124.95,511.15
2015-01-13,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,348.95,349.9,352.3,344.3,346.3,504053448.4,1445773,Y, ,57658,420,281.9
2015-01-13,N,EQ,CapGoods,BHEL,BHEL,257.65,260.2,266,255.25,257.5,1008456645,3854700,Y, ,58738,291.5,145.55
2015-01-13,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,676.4,680.4,691,663.5,669.55,674296721,995423,Y, ,26876,785,325.2
2015-01-13,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,235.55,232.5,235.3,231.75,234.05,430573613,1843988,Y, ,44421,386,228.05
2015-01-13,N,EQ,Pharma,CIPLA,CIPLA LTD,630.75,631,645.3,628.2,636.4,806243504.9,1261489,Y, ,50896,673,366.5
2015-01-13,N,EQ,Metals,COALINDIA,COAL INDIA LTD,357.85,358.5,362.4,358.05,361.2,596148855.9,1654914,Y, ,47431,423.7,240.3
2015-01-13,N,EQ,Housing,DLF,DLF LIMITED,136.5,137.1,137.45,132.3,133.25,983025086.6,7351163,Y, ,47910,242.95,100.1
2015-01-13,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3207.25,3210,3238,3190,3223.35,1580994096,490674,Y, ,33074,3666.25,2246.5
2015-01-13,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,430.25,429.25,434.85,425.5,428.15,554258424.3,1295267,Y, ,36741,551.9,339.5
2015-01-13,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3435.55,3467,3590,3447,3546.35,331707103.7,94327,Y, ,8061,3789,2426.35
2015-01-13,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1575.55,1575.55,1594.95,1563.35,1583.6,1154193805,729018,Y, ,54305,1776.25,1256
2015-01-13,N,EQ,FinSrvc,HDFC,HDFC LTD,1128.55,1134.4,1137.3,1113.6,1122.2,1648246363,1460452,Y, ,62788,1177.8,755
2015-01-13,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,967.05,968.95,971.95,955.7,963.35,1408165249,1457087,Y, ,18396,980,616.8
2015-01-13,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2937.15,2951,2962.55,2887.55,2893.2,1128135017,387266,Y, ,30406,3269.95,1907.1
2015-01-13,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,151.1,152.1,154.4,150.75,151.7,660202785.9,4324660,Y, ,53336,198.9,96.7
2015-01-13,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,896.6,899.95,908.65,876.4,884.55,3000470139,3371700,Y, ,80829,908.65,537.2
2015-01-13,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,346.55,349,349,339.75,340.9,4092608920,11909862,Y, ,140379,1798.15,319.2
2015-01-13,N,EQ,FinSrvc,IDFC,IDFC LIMITED,155.4,156.1,157.4,155.1,156.6,835323762.3,5339472,Y, ,15654,166.65,88.05
2015-01-13,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,829.45,845,849.15,820.05,825.5,2734864626,3264664,Y, ,67468,849.15,369.5
2015-01-13,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2115.95,2107.8,2107.8,2075,2088.9,4597373807,2200309,Y, ,66676,4402.2,1896.3
2015-01-13,N,EQ,Tobacco,ITC,ITC LTD,357.85,358.4,361.7,357.3,360.1,2790314038,7749002,Y, ,102917,400.3,311.4
2015-01-13,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,149.4,150.5,155.85,147.5,148.75,995205264.4,6560402,Y, ,48375,351,125.1
2015-01-13,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1371,1372,1409.85,1367.7,1392.95,1336842377,960821,Y, ,50646,1409.85,630.5
2015-01-13,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1534.2,1544.95,1547.15,1516.2,1519.5,1344373793,878899,Y, ,32183,1776.6,955.1
2015-01-13,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1431,1432.2,1451,1421,1433.05,489696251.9,340354,Y, ,8751,1497.5,855.4
2015-01-13,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1233,1230,1261.1,1230,1248.8,920862072.6,739489,Y, ,71896,1433.7,846.6
2015-01-13,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3462.9,3483.8,3515,3462.1,3468.25,828740850,237771,Y, ,11085,3515,1540.4
2015-01-13,N,EQ,Metals,NMDC,NMDC LTD.,133.7,134,136.7,133,135,348752590.5,2575797,Y, ,16999,196,123.1
2015-01-13,N,EQ,Power,NTPC,NTPC LTD,140,139.25,140.35,138.1,138.95,525297601.2,3762862,Y, ,30935,168.9,110.65
2015-01-13,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,347.7,348,348.6,338.3,339.95,1678946794,4930014,Y, ,83827,471.85,264.15
2015-01-13,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,208.95,209.3,211,206,207.35,503204181.2,2410981,Y, ,19330,1135.1,199.6
2015-01-13,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,136.5,136.55,137.8,135.25,135.85,218554005.5,1603524,Y, ,7592,150.9,93.25
2015-01-13,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,850.3,853,854.95,840.5,843.15,1921106779,2274108,Y, ,50755,1145.25,793.1
2015-01-13,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,307.1,308.15,310.75,304.15,305.1,2923405586,9484804,Y, ,94825,2979,287
2015-01-13,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,206.25,207,209,203.3,204.6,959810427.5,4640762,Y, ,66108,318.3,168.85
2015-01-13,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,835.3,837.05,843.4,826.15,833.1,701634940.4,838422,Y, ,26556,932.5,552.55
2015-01-13,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,522.3,520.35,525.7,515.25,519.45,2227996719,4282874,Y, ,108600,550.7,332.1
2015-01-13,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,80.3,80.1,80.5,78.8,79.1,98714029,1239610,Y, ,11358,115.6,71.4
2015-01-13,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,396.75,397,398.85,390.2,391.5,1184338730,3002748,Y, ,61548,579.9,332
2015-01-13,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2509.7,2520,2530.4,2480.1,2497.9,1842440373,734216,Y, ,49993,2839.7,1999.5
2015-01-13,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2754,2764,2772.2,2735,2761.1,2084608433,755128,Y, ,25889,2772.2,1676.35
2015-01-13,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2700.3,2735,2851.25,2715.05,2818.5,1450428115,517233,Y, ,33555,2872,1634
2015-01-13,N,EQ,InfoTech,WIPRO,WIPRO LTD,556.05,557.1,566.7,555,563.5,663660916.8,1183627,Y, ,37389,621.9,474.7
2015-01-13,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,360.9,362,367.5,360.4,361.75,642420962.4,1761201,Y, ,71253,402.4,254.15
2015-01-14,N,EQ,Cement,ACC,ACC LIMITED,1441.7,1448,1484.95,1445,1478.35,763509484.7,518419,Y, ,35884,1564.65,970.15
2015-01-14,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,230.1,231.25,233.85,230.05,232.85,738444417.6,3179578,Y, ,23915,243.8,150.1
2015-01-14,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,833.85,840,850,830.2,842.65,1953377160,2320114,Y, ,94693,850,460.2
2015-01-14,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,504.5,504.5,505.75,494.2,499.6,1485014114,2973231,Y, ,44695,2043.05,369.05
2015-01-14,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2324.1,2318.3,2369.9,2318.3,2363.45,513126354.8,217775,Y, ,12160,2695,1793.2
2015-01-14,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1081.6,1080.1,1087,1068,1075.05,574376378.8,533002,Y, ,11739,1124.95,511.15
2015-01-14,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,346.3,346.95,348.2,344.65,345.8,1064772351,3077986,Y, ,61697,420,281.9
2015-01-14,N,EQ,CapGoods,BHEL,BHEL,257.5,257.9,270.8,257.9,268.75,1199904594,4527520,Y, ,58584,291.5,145.55
2015-01-14,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,669.55,675.95,675.95,648.9,651.7,781619958.1,1185379,Y, ,24212,785,325.2
2015-01-14,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,234.05,232.6,234.85,230.4,232.7,351917322.4,1513542,Y, ,22117,386,228.05
2015-01-14,N,EQ,Pharma,CIPLA,CIPLA LTD,636.4,638.8,641.85,629.05,631.4,655165346,1033679,Y, ,36967,673,366.5
2015-01-14,N,EQ,Metals,COALINDIA,COAL INDIA LTD,361.2,363.9,364.9,360.3,363.2,430113994.5,1186130,Y, ,22348,423.7,240.3
2015-01-14,N,EQ,Housing,DLF,DLF LIMITED,133.25,132.65,134.95,132.4,133.35,768051429.7,5751188,Y, ,33696,242.95,100.1
2015-01-14,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3223.35,3205,3223.2,3191,3208.25,1063595456,331309,Y, ,37268,3666.25,2246.5
2015-01-14,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,428.15,425.9,433,416.15,426.5,1026881273,2427911,Y, ,53740,551.9,339.5
2015-01-14,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3546.35,3545,3599.9,3540.4,3566.8,191717430.9,53587,Y, ,4609,3789,2426.35
2015-01-14,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1583.6,1595.9,1598.8,1550.3,1578.8,1624331465,1033319,Y, ,67925,1776.25,1256
2015-01-14,N,EQ,FinSrvc,HDFC,HDFC LTD,1122.2,1128.7,1136.85,1112.6,1120.3,1581800314,1407126,Y, ,57137,1177.8,755
2015-01-14,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,963.35,960.05,974.65,959.7,963.9,890358519.3,921308,Y, ,18093,980,616.8
2015-01-14,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2893.2,2909,2924.7,2883,2903.05,1461190032,503348,Y, ,36386,3269.95,1907.1
2015-01-14,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,151.7,150.95,151.35,140.8,142.15,1953751829,13580758,Y, ,90979,198.9,96.7
2015-01-14,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,884.55,888.8,934.5,886,924.05,4164847262,4578199,Y, ,88191,934.5,537.2
2015-01-14,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,340.9,339.25,341.8,333,336.9,4026752623,11934486,Y, ,184807,1798.15,319.2
2015-01-14,N,EQ,FinSrvc,IDFC,IDFC LIMITED,156.6,155.9,158.9,155.6,156.55,751513903.6,4782984,Y, ,21626,166.65,88.05
2015-01-14,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,825.5,831.7,832.9,811.1,816.65,1016006305,1238612,Y, ,37490,849.15,369.5
2015-01-14,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2088.9,2098.5,2133,2092.6,2128.65,5235637593,2480315,Y, ,53263,4402.2,1896.3
2015-01-14,N,EQ,Tobacco,ITC,ITC LTD,360.1,359.7,359.7,346.1,347.8,3780723190,10816568,Y, ,119552,400.3,311.4
2015-01-14,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,148.75,149.7,152,145.2,146.85,838196843.8,5640225,Y, ,35555,351,125.1
2015-01-14,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1392.95,1394.1,1397.5,1377.2,1391.2,1052753329,759290,Y, ,27053,1409.85,630.5
2015-01-14,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1519.5,1522.5,1534.1,1500,1518,1492969075,984594,Y, ,43205,1776.6,955.1
2015-01-14,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1433.05,1431,1438,1410,1423.35,263442634.7,184846,Y, ,7418,1497.5,855.4
2015-01-14,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1248.8,1245.3,1262.5,1224.45,1236.95,1763648578,1415858,Y, ,28172,1433.7,846.6
2015-01-14,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3468.25,3471.85,3531,3461.3,3516,1504680576,429069,Y, ,14297,3531,1540.4
2015-01-14,N,EQ,Metals,NMDC,NMDC LTD.,135,135.5,135.9,132.35,132.7,266226519.5,1988596,Y, ,28321,196,123.1
2015-01-14,N,EQ,Power,NTPC,NTPC LTD,138.95,139.7,140.25,137.2,137.75,316291509.8,2280176,Y, ,19693,168.9,110.65
2015-01-14,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,339.95,340,346,339,344.05,1530672936,4469815,Y, ,75864,471.85,264.15
2015-01-14,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,207.35,206.9,208.2,201.25,203.05,597433995.9,2935769,Y, ,27950,1135.1,199.6
2015-01-14,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,135.85,135.8,136.9,134.8,136.05,300320158.9,2215696,Y, ,15151,150.9,93.25
2015-01-14,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,843.15,843,847,831.2,834.95,2174912517,2601286,Y, ,80257,1145.25,793.1
2015-01-14,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,305.1,304,307,302.25,304.7,2699164963,8855660,Y, ,105452,2979,287
2015-01-14,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,204.6,202,203,185.85,188.1,2099935667,10865065,Y, ,102471,318.3,168.85
2015-01-14,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,833.1,831,837.75,817,820.65,822244497.1,996066,Y, ,47808,932.5,552.55
2015-01-14,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,519.45,521.5,526.65,513.95,520.35,3121545710,6006186,Y, ,150795,550.7,332.1
2015-01-14,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,79.1,79.2,79.5,78.2,78.85,133888511,1698726,Y, ,10145,115.6,71.4
2015-01-14,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,391.5,391.45,391.45,375.5,376.85,2714397797,7129562,Y, ,109690,579.9,332
2015-01-14,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2497.9,2516,2531.8,2500.5,2521.95,2249546196,893548,Y, ,69237,2839.7,1999.5
2015-01-14,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2761.1,2764,2795.95,2751.5,2791.55,1142846732,410554,Y, ,30052,2795.95,1676.35
2015-01-14,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2818.5,2829,2918.8,2829,2908.85,1556887581,537834,Y, ,48007,2918.8,1634
2015-01-14,N,EQ,InfoTech,WIPRO,WIPRO LTD,563.5,566,569.5,550,551.95,1016881912,1823224,Y, ,39421,621.9,474.7
2015-01-14,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,361.75,362,363.95,358,359.95,501758529,1392613,Y, ,44493,402.4,254.15
2015-01-15,N,EQ,Cement,ACC,ACC LIMITED,1478.35,1496.5,1525,1472,1514.4,1422773870,943897,Y, ,32535,1564.65,970.15
2015-01-15,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,232.85,235.15,243.5,233.9,240.45,892530122.1,3732809,Y, ,66728,243.8,150.1
2015-01-15,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,842.65,849,850,833,839.35,1099239063,1308063,Y, ,30388,850,460.2
2015-01-15,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,499.6,523.45,523.95,511.1,514.05,3443849431,6670800,Y, ,98924,2043.05,369.05
2015-01-15,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2363.45,2380.1,2437.35,2357.75,2417.95,1750119954,726566,Y, ,39156,2695,1793.2
2015-01-15,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1075.05,1122,1122,1091.85,1098.2,1445508701,1311318,Y, ,27546,1124.95,511.15
2015-01-15,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,345.8,346.1,352.6,343.3,349.35,1566621443,4475688,Y, ,45587,420,281.9
2015-01-15,N,EQ,CapGoods,BHEL,BHEL,268.75,272,275.9,265,268.95,1386612364,5112154,Y, ,60141,291.5,145.55
2015-01-15,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,651.7,655.1,668.2,649.35,662.95,1296629668,1968046,Y, ,20539,785,325.2
2015-01-15,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,232.7,236.6,239.6,233.25,237,690721964.1,2912909,Y, ,31720,386,228.05
2015-01-15,N,EQ,Pharma,CIPLA,CIPLA LTD,631.4,638.9,640,632.6,638.05,783346031.7,1229115,Y, ,27829,673,366.5
2015-01-15,N,EQ,Metals,COALINDIA,COAL INDIA LTD,363.2,368,371.75,362.1,368.45,838103993.7,2278050,Y, ,36025,423.7,240.3
2015-01-15,N,EQ,Housing,DLF,DLF LIMITED,133.35,137.9,149.5,136.55,147.8,2565648916,17725500,Y, ,99587,242.95,100.1
2015-01-15,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3208.25,3226.6,3253.95,3203.95,3240.55,1432148162,443672,Y, ,27424,3666.25,2246.5
2015-01-15,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,426.5,426.5,431.6,420.6,427.8,921097732.1,2159488,Y, ,33717,551.9,339.5
2015-01-15,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3566.8,3600,3693,3570.05,3668.15,392727961,107561,Y, ,9216,3789,2426.35
2015-01-15,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1578.8,1594.95,1618.45,1552.45,1593.25,1460066335,914744,Y, ,57993,1776.25,1256
2015-01-15,N,EQ,FinSrvc,HDFC,HDFC LTD,1120.3,1145.05,1210.9,1144.7,1202.55,4358144100,3691695,Y, ,76512,1210.9,755
2015-01-15,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,963.9,990,998.2,970.75,993.15,2817432938,2849619,Y, ,44588,998.2,616.8
2015-01-15,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2903.05,2940,2970,2928.65,2950.55,1614648330,548030,Y, ,34422,3269.95,1907.1
2015-01-15,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,142.15,143.55,145.75,138.35,141.9,1546076588,10860317,Y, ,54171,198.9,96.7
2015-01-15,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,924.05,934.95,937.4,909.7,921.55,3252447327,3534537,Y, ,64719,937.4,537.2
2015-01-15,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,336.9,352.15,356,347.55,352.85,5335838459,15148172,Y, ,132547,1798.15,319.2
2015-01-15,N,EQ,FinSrvc,IDFC,IDFC LIMITED,156.55,160,169.8,158.55,167.9,3309108140,20033708,Y, ,78492,169.8,88.05
2015-01-15,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,816.65,840.5,849,825,830.35,1245262667,1493767,Y, ,40331,849.15,369.5
2015-01-15,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2128.65,2135.2,2152.8,2112.25,2134.25,4457910971,2085613,Y, ,48882,4402.2,1896.3
2015-01-15,N,EQ,Tobacco,ITC,ITC LTD,347.8,353.1,359.9,350.9,357.9,3802417991,10698478,Y, ,87560,400.3,311.4
2015-01-15,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,146.85,149.3,153.7,147.2,151.8,1063425741,7036088,Y, ,40847,351,125.1
2015-01-15,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1391.2,1438,1444,1392.05,1400.4,2794804616,1985409,Y, ,34097,1444,630.5
2015-01-15,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1518,1545,1586.2,1535.5,1573.7,3565501688,2279394,Y, ,78948,1776.6,955.1
2015-01-15,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1423.35,1438,1459.5,1395.8,1437.15,623527907.2,433511,Y, ,11765,1497.5,855.4
2015-01-15,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1236.95,1259,1294,1253.4,1278.1,1829801533,1429518,Y, ,48566,1433.7,846.6
2015-01-15,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3516,3550.35,3638.65,3540,3625.8,2417096120,670686,Y, ,22771,3638.65,1540.4
2015-01-15,N,EQ,Metals,NMDC,NMDC LTD.,132.7,133.1,135,132.7,133.75,320733619.2,2394021,Y, ,22963,196,123.1
2015-01-15,N,EQ,Power,NTPC,NTPC LTD,137.75,139.85,140.55,138.4,139.2,817554437.4,5846878,Y, ,23778,168.9,110.65
2015-01-15,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,344.05,349,353,342.65,346.5,2485544322,7158658,Y, ,80264,471.85,264.15
2015-01-15,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,203.05,212,213.85,207.15,210.05,1124540998,5358144,Y, ,42750,1135.1,199.6
2015-01-15,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,136.05,136.5,143.7,136.5,142.95,507871791.7,3614292,Y, ,21994,150.9,93.25
2015-01-15,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,834.95,840,871.1,840,864.25,3316204148,3869247,Y, ,78705,1145.25,793.1
2015-01-15,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,304.7,319.9,323.7,314,320.3,9779600928,30729523,Y, ,218045,2979,287
2015-01-15,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,188.1,188.5,192.5,186.5,189.7,1383330237,7275654,Y, ,62258,318.3,168.85
2015-01-15,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,820.65,826,833.9,819.4,825.9,1833838673,2224116,Y, ,53527,932.5,552.55
2015-01-15,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,520.35,528.3,536,523.75,532.95,3625152252,6829305,Y, ,103995,550.7,332.1
2015-01-15,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,78.85,80,82.5,79.8,81.7,308002365.9,3779466,Y, ,20850,115.6,71.4
2015-01-15,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,376.85,378.8,388.7,372.1,384.75,2667453007,7011341,Y, ,104821,579.9,332
2015-01-15,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2521.95,2533,2581.75,2523.25,2539.1,6390076185,2504960,Y, ,96363,2839.7,1999.5
2015-01-15,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2791.55,2797.05,2800,2767.1,2781.8,1632857602,587022,Y, ,23492,2800,1676.35
